image_name,target
ISIC_0338118,0.02290681215499941
ISIC_0338587,0.013180593867760932
ISIC_0339455,0.06722133271002478
ISIC_0340198,0.02521816667273816
ISIC_0340572,0.020381297202376688
ISIC_0341315,0.060874171076924465
ISIC_0343131,0.09520445687522881
ISIC_0343283,0.5066088755512598
ISIC_0346766,0.019355051364293763
ISIC_0347157,0.03327979285878342
ISIC_0348342,0.01068923256564694
ISIC_0350347,0.12138982632159631
ISIC_0350470,0.017339394331602535
ISIC_0351156,0.34998193859410714
ISIC_0351912,0.018118003747704878
ISIC_0352620,0.012107512329486408
ISIC_0353021,0.014963013122365525
ISIC_0355377,0.019222804924400004
ISIC_0358260,0.014535728863552975
ISIC_0358623,0.03583007253551187
ISIC_0359676,0.014934740966877568
ISIC_0359720,0.015001691349707625
ISIC_0361122,0.016326272852933442
ISIC_0366488,0.024331448771641652
ISIC_0367795,0.01508509276405549
ISIC_0367988,0.6517867962066141
ISIC_0368092,0.030005802354022233
ISIC_0368696,0.018407895355391203
ISIC_0369888,0.03355884280032431
ISIC_0370322,0.03360029240769231
ISIC_0371470,0.012704769368943325
ISIC_0371907,0.13208904757130338
ISIC_0372927,0.010964376990698433
ISIC_0372955,0.018135553854855054
ISIC_0372971,0.02807709019984233
ISIC_0373723,0.015639078269966068
ISIC_0375431,0.10405413311170195
ISIC_0377642,0.04814615194227836
ISIC_0378391,0.014187182386468862
ISIC_0378668,0.04468852903709675
ISIC_0379549,0.014640342391730725
ISIC_0380224,0.010252879231486543
ISIC_0381595,0.14251230311900362
ISIC_0382931,0.09053317624030263
ISIC_0383641,0.09843566667809975
ISIC_0383780,0.011150864178828743
ISIC_0385415,0.6161712857013899
ISIC_0385463,0.050258631309279725
ISIC_0385865,0.41052650972608895
ISIC_0388802,0.022607016294531886
ISIC_0389010,0.08844146649295617
ISIC_0389392,0.020025145894674364
ISIC_0389675,0.009691835061537552
ISIC_0390209,0.0472053181723356
ISIC_0391046,0.37105649348513337
ISIC_0391777,0.018310827378541807
ISIC_0392680,0.034494620652989076
ISIC_0392931,0.01013673777954432
ISIC_0393891,0.034850833563705115
ISIC_0394533,0.046276343022722884
ISIC_0394763,0.01177580145196554
ISIC_0394802,0.4541098856969705
ISIC_0395681,0.01150295261936998
ISIC_0395885,0.014285969524822941
ISIC_0398134,0.1282648881906841
ISIC_0400652,0.018786142147707994
ISIC_0401679,0.04820060005625032
ISIC_0403198,0.01921128361052995
ISIC_0406137,0.010927811367563524
ISIC_0407054,0.016840897263569844
ISIC_0407220,0.027308598032602393
ISIC_0408372,0.014186058160108242
ISIC_0408969,0.020308518486123882
ISIC_0409388,0.028456051753865962
ISIC_0410649,0.030074855165328644
ISIC_0411243,0.01357338241251458
ISIC_0414776,0.024120023785491447
ISIC_0416431,0.013144438054860673
ISIC_0416708,0.017531948211206384
ISIC_0418978,0.023530689329187643
ISIC_0419005,0.22073857549594772
ISIC_0421107,0.010318924426994313
ISIC_0424070,0.01926863413816543
ISIC_0426960,0.02709030172510183
ISIC_0427371,0.011340674284072151
ISIC_0429551,0.010576933973697694
ISIC_0431350,0.011450855015370066
ISIC_0431499,0.16466216257546612
ISIC_0431738,0.01959639723366785
ISIC_0432133,0.2320102078815317
ISIC_0432265,0.030319358803043754
ISIC_0432894,0.025586849949175535
ISIC_0433895,0.054037912813986906
ISIC_0434253,0.023192842954505185
ISIC_0434274,0.013251165518232928
ISIC_0434285,0.008167077502756592
ISIC_0434890,0.038692653746910326
ISIC_0434920,0.016687763168194886
ISIC_0435283,0.04496402897342652
ISIC_0435396,0.013582084252404128
ISIC_0436298,0.014694891456319675
ISIC_0436727,0.1401454264994049
ISIC_0436779,0.018725508875588038
ISIC_0436884,0.023619646607121233
ISIC_0437081,0.0827027377899983
ISIC_0437384,0.01333483058695439
ISIC_0437987,0.04877286630480991
ISIC_0438584,0.07327874693763788
ISIC_0439475,0.020187371413017418
ISIC_0441244,0.013578225973873901
ISIC_0442293,0.2915342989988618
ISIC_0442567,0.7112965693843067
ISIC_0445097,0.01631827347822834
ISIC_0446097,0.3816239916157516
ISIC_0446287,0.016156582118978077
ISIC_0446447,0.05190389918650764
ISIC_0448691,0.15378806867613856
ISIC_0450552,0.019344168500692184
ISIC_0451155,0.18570180385858126
ISIC_0451665,0.4215464066013925
ISIC_0452297,0.026929918118229874
ISIC_0453555,0.574383970296771
ISIC_0454124,0.07316830694559884
ISIC_0454916,0.012462648552580271
ISIC_0456176,0.5516177427374492
ISIC_0456797,0.010414359493438089
ISIC_0457344,0.11886217828468204
ISIC_0457384,0.013629602411617831
ISIC_0457494,0.016544591512669914
ISIC_0457530,0.033701514307816434
ISIC_0457688,0.04621581228703103
ISIC_0459718,0.0154580723338403
ISIC_0460023,0.037894002525676
ISIC_0460170,0.7055299195218313
ISIC_0460323,0.014973662607378507
ISIC_0461615,0.12662459943259052
ISIC_0462037,0.013825677540039698
ISIC_0462120,0.05195840492988376
ISIC_0462327,0.012425167697821846
ISIC_0462336,0.015277450479597481
ISIC_0462792,0.01158166159345926
ISIC_0463800,0.03140267530508838
ISIC_0464417,0.13555764010886187
ISIC_0465975,0.03989410242286917
ISIC_0467617,0.03257688211268882
ISIC_0468644,0.0505394661097529
ISIC_0469457,0.06452054656034502
ISIC_0470465,0.12428284044217662
ISIC_0470699,0.8248683181078147
ISIC_0473489,0.013617169071441866
ISIC_0474220,0.027326786742020843
ISIC_0476927,0.009249919025024264
ISIC_0477213,0.24294545661424088
ISIC_0477217,0.012055747405645646
ISIC_0477424,0.01575749126656348
ISIC_0477793,0.14701299659101855
ISIC_0477875,0.02841953281128168
ISIC_0477986,0.014751102656881282
ISIC_0479726,0.2116163304016323
ISIC_0479755,0.17317285038659536
ISIC_0480158,0.009814014569343835
ISIC_0481105,0.5793406735683206
ISIC_0482298,0.01894258850562447
ISIC_0482617,0.014050078834850323
ISIC_0485889,0.02788972062552914
ISIC_0486436,0.012471094448742764
ISIC_0487789,0.03462749774872405
ISIC_0488846,0.02659564644454547
ISIC_0490555,0.01116270052146942
ISIC_0492058,0.014544903779071383
ISIC_0493101,0.13290485098074237
ISIC_0493429,0.2373809545619136
ISIC_0493786,0.06786288814451033
ISIC_0495167,0.02559394421919478
ISIC_0495234,0.023275255556191282
ISIC_0495887,0.27295824018904935
ISIC_0495948,0.11850863265176882
ISIC_0497721,0.04710904276630236
ISIC_0498659,0.06201475142881145
ISIC_0500319,0.03961996583820555
ISIC_0500851,0.01533187555006922
ISIC_0501199,0.1435449561472524
ISIC_0501295,0.016177645749598166
ISIC_0502032,0.017381855378208917
ISIC_0502364,0.02481000744438368
ISIC_0504453,0.0837136353634674
ISIC_0504686,0.21836168224485497
ISIC_0504935,0.021437803508892593
ISIC_0505403,0.17757706292981576
ISIC_0505447,0.017703351959463907
ISIC_0506082,0.013726597922963595
ISIC_0506198,0.04032872096236813
ISIC_0508596,0.23784248474966874
ISIC_0509538,0.01042343648528435
ISIC_0510408,0.019776437582761076
ISIC_0510439,0.017168705319693302
ISIC_0510794,0.13940713695598725
ISIC_0511981,0.12694014525179925
ISIC_0513674,0.0503529011278901
ISIC_0513808,0.023477489252418517
ISIC_0515041,0.012842900264488229
ISIC_0515737,0.18885621278304232
ISIC_0517531,0.016343037535299188
ISIC_0517673,0.031929012531560885
ISIC_0519860,0.013656705300284124
ISIC_0520611,0.13816262109897215
ISIC_0521580,0.015301213523136554
ISIC_0521689,0.010795452845963486
ISIC_0521877,0.015994284626090673
ISIC_0522569,0.09822944311596732
ISIC_0523596,0.014218230008037935
ISIC_0524466,0.7118995664957464
ISIC_0524604,0.1438631697010407
ISIC_0525213,0.011444917877301727
ISIC_0525405,0.07519482069251006
ISIC_0527588,0.025229960361162
ISIC_0528304,0.15626718181650479
ISIC_0528945,0.024965232845681435
ISIC_0530946,0.05583528189989431
ISIC_0532813,0.009523383500552748
ISIC_0533917,0.019992265858381285
ISIC_0535264,0.3862955521941666
ISIC_0535812,0.09728662822994405
ISIC_0536393,0.018781097374630448
ISIC_0537310,0.1439698853237505
ISIC_0537430,0.2441218642557172
ISIC_0538335,0.016270543744312336
ISIC_0538391,0.42043980741870807
ISIC_0539046,0.020048839671717632
ISIC_0539432,0.4123959447886127
ISIC_0539662,0.014733858849489703
ISIC_0541206,0.04462818177763247
ISIC_0542744,0.030710055941442913
ISIC_0542899,0.039502726025656104
ISIC_0543866,0.014552479538110645
ISIC_0544482,0.139135416396672
ISIC_0545219,0.05599155521497158
ISIC_0545222,0.03888506858631575
ISIC_0546119,0.012192587824439185
ISIC_0546506,0.35223999821493873
ISIC_0546632,0.021467848466074843
ISIC_0546682,0.012916988911117585
ISIC_0547086,0.27935004828259324
ISIC_0548182,0.3805241033545874
ISIC_0548968,0.09209360741828522
ISIC_0550777,0.03922521675426295
ISIC_0554395,0.011508973685830242
ISIC_0554507,0.19271147861940924
ISIC_0554535,0.009661649243132248
ISIC_0554819,0.35735109417064953
ISIC_0555540,0.45815242448539356
ISIC_0556297,0.0100503344819559
ISIC_0556505,0.14798580727667346
ISIC_0556568,0.012362783676621756
ISIC_0557285,0.009839808081978655
ISIC_0557595,0.014408341397577466
ISIC_0557850,0.013951214214624046
ISIC_0558458,0.013834426499701352
ISIC_0558563,0.014504011420131689
ISIC_0558899,0.11236787161768688
ISIC_0559101,0.160915971341744
ISIC_0561202,0.5504180018179385
ISIC_0564203,0.01109560829933684
ISIC_0565070,0.03821924284271581
ISIC_0567332,0.0920468860871885
ISIC_0570796,0.477661579327615
ISIC_0571162,0.04603315741295735
ISIC_0571336,0.03085698965826616
ISIC_0572486,0.01809387209408396
ISIC_0574930,0.011990094219934216
ISIC_0576125,0.02004997639737805
ISIC_0578316,0.029876982150491366
ISIC_0578354,0.6147583720861077
ISIC_0579350,0.026106020126610795
ISIC_0579367,0.5286192418815139
ISIC_0580265,0.4792088090726421
ISIC_0582447,0.11971811149479103
ISIC_0582531,0.2522517128244416
ISIC_0583833,0.023475648030958078
ISIC_0584197,0.5680919944949648
ISIC_0585534,0.6083055659558243
ISIC_0586493,0.019021891785274997
ISIC_0586601,0.018739145364955405
ISIC_0587024,0.09505717671584053
ISIC_0587027,0.11385765471262285
ISIC_0587527,0.08597323932919419
ISIC_0588157,0.08881163834076061
ISIC_0588162,0.04132417209128905
ISIC_0588352,0.740246863761429
ISIC_0589061,0.03018977437107812
ISIC_0590646,0.0103824004478854
ISIC_0591142,0.5665052014002523
ISIC_0591685,0.012261342608045523
ISIC_0592225,0.09949996857905533
ISIC_0592796,0.02201124559113644
ISIC_0594374,0.03043115294523653
ISIC_0594932,0.028373120406425825
ISIC_0595682,0.016568774213287583
ISIC_0596005,0.0838182912809373
ISIC_0596499,0.01430293919498912
ISIC_0598190,0.011166211819301169
ISIC_0598769,0.05401578429422282
ISIC_0600649,0.30411256185664637
ISIC_0600710,0.011910337113728851
ISIC_0602170,0.012378673749647606
ISIC_0602633,0.8224908945595683
ISIC_0603307,0.023091219805846372
ISIC_0604055,0.020147313690334685
ISIC_0604516,0.03518375945826189
ISIC_0605259,0.029411614066132928
ISIC_0606244,0.5444416068297955
ISIC_0607037,0.027588577932468765
ISIC_0607397,0.01911265856871164
ISIC_0607473,0.0111205680748753
ISIC_0607693,0.014480643813089363
ISIC_0608042,0.04884544548542392
ISIC_0608105,0.018476718641734998
ISIC_0608330,0.014993237715564114
ISIC_0609220,0.016999446791797067
ISIC_0609770,0.008546498920036828
ISIC_0610325,0.1896934850795215
ISIC_0611293,0.013398928299468564
ISIC_0611390,0.08947917747028146
ISIC_0611822,0.040084037808851156
ISIC_0612337,0.014778528069736976
ISIC_0613199,0.013365976297746485
ISIC_0613239,0.016498212836793445
ISIC_0613293,0.00925295351038348
ISIC_0613555,0.20412739567930097
ISIC_0613748,0.0606277673288068
ISIC_0615241,0.010704289777871408
ISIC_0616900,0.02466085719027721
ISIC_0619695,0.014587351526339075
ISIC_0620316,0.016966867413780715
ISIC_0620379,0.14970202530236165
ISIC_0620581,0.01145561897839432
ISIC_0621355,0.03560048941393587
ISIC_0621919,0.012326363539956841
ISIC_0622203,0.014666336716399575
ISIC_0622461,0.017241851394555186
ISIC_0623254,0.12963435739487542
ISIC_0623493,0.1569663504523639
ISIC_0623650,0.0128176615795312
ISIC_0624194,0.0245364765815046
ISIC_0627128,0.4641032871006812
ISIC_0627467,0.03810596962037477
ISIC_0631039,0.05819043551067794
ISIC_0633018,0.327484438155934
ISIC_0633831,0.44601610452410834
ISIC_0634161,0.039937883450140814
ISIC_0634896,0.1539820094053047
ISIC_0635396,0.020788480940260708
ISIC_0635721,0.23716832408700728
ISIC_0636920,0.019073867571647272
ISIC_0637104,0.779372418917549
ISIC_0637231,0.028187517885158348
ISIC_0639631,0.06324488014458608
ISIC_0640439,0.0979443360090197
ISIC_0641371,0.27572868922057364
ISIC_0644758,0.00993406086982663
ISIC_0644873,0.013448046950842571
ISIC_0645560,0.04454247353518669
ISIC_0646211,0.07480760283797976
ISIC_0646723,0.019209963221677576
ISIC_0647385,0.26589992457265743
ISIC_0649394,0.0978065807214961
ISIC_0650063,0.36082416701813724
ISIC_0650090,0.33853151515229957
ISIC_0653629,0.01985379285523925
ISIC_0653693,0.012660034073984035
ISIC_0653761,0.11835470981675966
ISIC_0654120,0.022626321824230126
ISIC_0655378,0.01653139108902548
ISIC_0655512,0.03331161681250459
ISIC_0656308,0.01821346310840843
ISIC_0660782,0.31260579444932113
ISIC_0660925,0.30312146442788435
ISIC_0662288,0.02356693815882474
ISIC_0663197,0.038139559887587535
ISIC_0663707,0.02144222278647233
ISIC_0664454,0.021142137118696832
ISIC_0664524,0.022049862341213287
ISIC_0665430,0.057205210456360074
ISIC_0665521,0.012692842635907727
ISIC_0667449,0.035842187552776676
ISIC_0668855,0.5383764491297797
ISIC_0669360,0.34622825168935434
ISIC_0671119,0.5587190170104228
ISIC_0673217,0.0468086442983855
ISIC_0673441,0.1459490532371009
ISIC_0673705,0.06024656616001424
ISIC_0673777,0.021304616209237168
ISIC_0673970,0.23905389127383905
ISIC_0674308,0.07264617606735191
ISIC_0674636,0.3557813837980801
ISIC_0674769,0.017165916628477544
ISIC_0675554,0.016250258162495812
ISIC_0675743,0.021390062092599433
ISIC_0676272,0.04014876232245534
ISIC_0676443,0.07027764075591297
ISIC_0676863,0.016585026971988624
ISIC_0677660,0.013661240997811179
ISIC_0678034,0.022848777313200255
ISIC_0680997,0.12003277403503096
ISIC_0681019,0.16237630363380354
ISIC_0681410,0.19790532154496587
ISIC_0681751,0.25400655118687243
ISIC_0682057,0.05061194802098202
ISIC_0682495,0.009798264214311122
ISIC_0682907,0.01388346821306128
ISIC_0682960,0.014467755949556039
ISIC_0684256,0.06914234929185824
ISIC_0684654,0.010754434032794209
ISIC_0684862,0.0619106541331942
ISIC_0685033,0.013166162938652259
ISIC_0685067,0.043242325708700735
ISIC_0686961,0.4885203445646943
ISIC_0689307,0.012910486961246486
ISIC_0692073,0.09667675393361583
ISIC_0695000,0.0768293815355549
ISIC_0695255,0.21903760255181184
ISIC_0695851,0.01223643187805623
ISIC_0697455,0.14861401520363915
ISIC_0698209,0.023061109086279907
ISIC_0700078,0.038599279217281394
ISIC_0700201,0.016378042864685107
ISIC_0701187,0.034796791388719585
ISIC_0701649,0.011425960789274235
ISIC_0701776,0.010095028630003222
ISIC_0703440,0.01667338950117508
ISIC_0703903,0.09870153358407663
ISIC_0703979,0.012251100654591241
ISIC_0704243,0.07302278231209787
ISIC_0704245,0.01407921345730585
ISIC_0704435,0.019786232210286962
ISIC_0705764,0.015008336467607391
ISIC_0705909,0.016869145386629068
ISIC_0707036,0.06241824072080782
ISIC_0707359,0.009837590615368694
ISIC_0707819,0.023805391783152694
ISIC_0708442,0.016062425121291968
ISIC_0708867,0.021234282102032504
ISIC_0708878,0.045882987621223205
ISIC_0710840,0.017238787438506476
ISIC_0712978,0.21679024050991857
ISIC_0713157,0.013886639928815663
ISIC_0714126,0.014384048823016887
ISIC_0714540,0.010770683038895314
ISIC_0715784,0.017836521511340665
ISIC_0715864,0.02346482064211708
ISIC_0716650,0.014259478866601037
ISIC_0717635,0.08663890542988806
ISIC_0718698,0.030430407070593232
ISIC_0719763,0.009662770376350497
ISIC_0720050,0.09394620492200174
ISIC_0720319,0.01894480104563554
ISIC_0721575,0.03507222563566019
ISIC_0721927,0.0253932508918756
ISIC_0722065,0.05894347492888272
ISIC_0722323,0.020072998304778683
ISIC_0723369,0.016363316758187765
ISIC_0723819,0.023774342453370383
ISIC_0724106,0.024706446667071676
ISIC_0724784,0.01796315735765728
ISIC_0727953,0.13126767858200578
ISIC_0728055,0.09877291418208495
ISIC_0728474,0.02191574601621066
ISIC_0728977,0.010991396780881384
ISIC_0729188,0.2684747112454063
ISIC_0729365,0.09136071496435756
ISIC_0732158,0.1807719030246236
ISIC_0732261,0.011482018025356469
ISIC_0733408,0.1266648877910902
ISIC_0734038,0.04896716465310677
ISIC_0734761,0.039535775535076235
ISIC_0735344,0.12710365770019738
ISIC_0735361,0.02439651294487729
ISIC_0735507,0.0400269736332367
ISIC_0737285,0.10273006131841754
ISIC_0737596,0.14233369249589636
ISIC_0737951,0.12886867631260393
ISIC_0738067,0.06746566164092267
ISIC_0738616,0.012705453267414164
ISIC_0739064,0.028443080678857906
ISIC_0739401,0.11972580245888309
ISIC_0740997,0.22407839247365272
ISIC_0743576,0.017350962469455746
ISIC_0743739,0.04275902178006327
ISIC_0743789,0.09530896369782155
ISIC_0746818,0.2220323072324243
ISIC_0747114,0.018682929414014723
ISIC_0748291,0.015039341982339463
ISIC_0749073,0.17507446549126673
ISIC_0749202,0.02162976993153064
ISIC_0752872,0.01655695916896549
ISIC_0753499,0.027418504858268192
ISIC_0755453,0.05732613249794697
ISIC_0756977,0.05255902578543654
ISIC_0757171,0.08067364388396843
ISIC_0758024,0.0364638926058391
ISIC_0758246,0.013025710923659834
ISIC_0758568,0.034692538944114386
ISIC_0759383,0.32597066048737194
ISIC_0760154,0.14377763114587624
ISIC_0760260,0.015993835522629334
ISIC_0762091,0.017859315789975117
ISIC_0763495,0.026995303385514775
ISIC_0764739,0.5562700144572976
ISIC_0765355,0.19647755690440627
ISIC_0767812,0.013126001205669728
ISIC_0769066,0.010290021996651785
ISIC_0770095,0.018252455217459784
ISIC_0770234,0.01755750239471292
ISIC_0770508,0.5958678328560942
ISIC_0770817,0.01460602954442964
ISIC_0771788,0.0968684015795348
ISIC_0772522,0.01320547260521762
ISIC_0772578,0.22281604823045928
ISIC_0772706,0.05404884194370744
ISIC_0773190,0.014819309261304212
ISIC_0774444,0.012182752170446256
ISIC_0775579,0.0911805948754237
ISIC_0775584,0.7581865976479303
ISIC_0776524,0.03376976363582878
ISIC_0776616,0.01261804892210328
ISIC_0776803,0.15062740257211052
ISIC_0776824,0.12180670134165444
ISIC_0777077,0.1032042645687635
ISIC_0778512,0.028652483105360022
ISIC_0779258,0.014181479307964429
ISIC_0780165,0.058443610375131474
ISIC_0781571,0.27426079980298523
ISIC_0784160,0.03121438040473256
ISIC_0785830,0.12594488050401775
ISIC_0786267,0.02243295932336338
