image_name,target
ISIC_0392680,0.000870151
ISIC_0392931,9.62E-11
ISIC_0393891,0.003437548
ISIC_0394533,1.48E-06
ISIC_0394763,2.45E-10
ISIC_0394802,0.775226811
ISIC_0395681,5.5E-05
ISIC_0395885,1.17E-06
ISIC_0398134,0.174957687
ISIC_0400652,3.17E-07
ISIC_0401679,0.002463046
ISIC_0403198,5.09E-06
ISIC_0406137,0.000541902
ISIC_0407054,9.51E-09
ISIC_0407220,1.3E-08
ISIC_0408372,6.1E-10
ISIC_0408969,1.85E-07
ISIC_0409388,7.56E-06
ISIC_0410649,5.35E-11
ISIC_0411243,6.11E-08
ISIC_0414776,0.000315233
ISIC_0416431,1.5E-09
ISIC_0416708,1.3E-07
ISIC_0418978,6.09E-05
ISIC_0419005,0.24994473
ISIC_0421107,8.51E-12
ISIC_0424070,0.001166014
ISIC_0426960,0.00112949
ISIC_0427371,3.41E-09
ISIC_0429551,3.39E-07
ISIC_0431350,1.16E-10
ISIC_0431499,0.143345736
ISIC_0431738,0.000146013
ISIC_0432133,0.428749025
ISIC_0432265,3.56E-05
ISIC_0432894,4.29E-11
ISIC_0433895,0.066391282
ISIC_0434253,1.8E-09
ISIC_0434274,4.99E-11
ISIC_0434285,1.51E-07
ISIC_0434890,9.73E-07
ISIC_0434920,4.65E-11
ISIC_0435283,8.02E-07
ISIC_0435396,6.06E-06
ISIC_0436298,4.27E-05
ISIC_0436727,0.243924679
ISIC_0436779,8.75E-07
ISIC_0436884,5.89E-09
ISIC_0437081,0.008574982
ISIC_0437384,5.95E-07
ISIC_0437987,0.002674278
ISIC_0438584,0.005657076
ISIC_0439475,0.024569997
ISIC_0441244,0.002768769
ISIC_0442293,0.024748942
ISIC_0442567,0.966701798
ISIC_0445097,5.49E-06
ISIC_0446097,0.418713101
ISIC_0446287,0.000778283
ISIC_0446447,6.32E-05
ISIC_0448691,0.287163326
ISIC_0450552,2.88E-05
ISIC_0451155,0.126327228
ISIC_0451665,0.708770816
ISIC_0452297,4.18E-09
ISIC_0453555,0.867737804
ISIC_0454124,7.68E-08
ISIC_0454916,2.07E-07
ISIC_0456176,0.629203137
ISIC_0456797,8.53E-13
ISIC_0457344,0.037241809
ISIC_0457384,1.66E-10
ISIC_0457494,1.64E-11
ISIC_0457530,4.03E-07
ISIC_0457688,2.42E-05
ISIC_0459718,4.88E-07
ISIC_0460023,1.47E-11
ISIC_0460170,0.850642182
ISIC_0460323,1.73E-11
ISIC_0461615,0.115743996
ISIC_0462037,5.64E-11
ISIC_0462120,2.3E-05
ISIC_0462327,4.53E-05
ISIC_0462336,3.17E-08
ISIC_0462792,1.04E-07
ISIC_0463800,5.49E-06
ISIC_0464417,0.200181959
ISIC_0465975,7.67E-12
ISIC_0467617,3.78E-05
ISIC_0468644,1.4E-12
ISIC_0469457,0.028115256
ISIC_0470465,0.000139573
ISIC_0470699,0.995297241
ISIC_0473489,8.79E-08
ISIC_0474220,0.001033575
ISIC_0476927,9.82E-05
ISIC_0477213,0.418973252
ISIC_0477217,1.69E-09
ISIC_0477424,6.96E-08
ISIC_0477793,0.000295609
ISIC_0477875,3.91E-07
ISIC_0477986,6.14E-08
ISIC_0479726,8.51E-05
ISIC_0479755,0.299540947
ISIC_0480158,1.61E-07
ISIC_0481105,0.379709536
ISIC_0482298,5.93E-11
ISIC_0482617,1.4E-08
ISIC_0485889,1.02E-12
ISIC_0486436,0.00012803
ISIC_0487789,5.19E-08
ISIC_0488846,0.001371043
ISIC_0490555,2.16E-10
ISIC_0492058,1.21E-08
ISIC_0493101,0.077475266
ISIC_0493429,0.165296854
ISIC_0493786,4.35E-05
ISIC_0495167,2.42E-12
ISIC_0495234,0.000342344
ISIC_0495887,0.000276658
ISIC_0495948,0.005963169
ISIC_0497721,0.003091656
ISIC_0498659,2.25E-08
ISIC_0500319,2.5E-14
ISIC_0500851,5.84E-10
ISIC_0501199,0.037146176
ISIC_0501295,8.74E-10
ISIC_0502032,1.14E-09
ISIC_0502364,9.97E-07
ISIC_0504453,0.008523944
ISIC_0504686,0.359536635
ISIC_0504935,2.5E-10
ISIC_0505403,3.29E-05
ISIC_0505447,8.78E-10
ISIC_0506082,3.32E-07
ISIC_0506198,5.59E-07
ISIC_0508596,0.25
ISIC_0509538,2.05E-11
ISIC_0510408,0.003430067
ISIC_0510439,2.7E-08
ISIC_0510794,1.48E-05
ISIC_0511981,4.01E-05
ISIC_0513674,0.000563367
ISIC_0513808,1.07E-09
ISIC_0515041,1.61E-05
ISIC_0515737,2.5E-11
ISIC_0517531,3.22E-06
ISIC_0517673,0.001289445
ISIC_0519860,2.21E-05
ISIC_0520611,9.14E-07
ISIC_0521580,1.27E-06
ISIC_0521689,2.01E-11
ISIC_0521877,9.41E-11
ISIC_0522569,1.74E-05
ISIC_0523596,0.000122106
ISIC_0524466,0.999973784
ISIC_0524604,0.249417466
ISIC_0525213,2.3E-06
ISIC_0525405,0.039599495
ISIC_0527588,2.75E-07
ISIC_0528304,0.19797483
ISIC_0528945,7.07E-08
ISIC_0530946,4.32E-05
ISIC_0532813,4.31E-07
ISIC_0533917,9.31E-10
ISIC_0535264,0.107749128
ISIC_0535812,0.001652469
ISIC_0536393,0.000131722
ISIC_0537310,0.239698898
ISIC_0537430,0.120562923
ISIC_0538335,3.9E-08
ISIC_0538391,0.595548481
ISIC_0539046,0.000136976
ISIC_0539432,0.080968006
ISIC_0539662,4.98E-10
ISIC_0541206,0.043481596
ISIC_0542744,7.29E-06
ISIC_0542899,1.65E-13
ISIC_0543866,4.41E-13
ISIC_0544482,2.32E-07
ISIC_0545219,0.00978833
ISIC_0545222,0.000230611
ISIC_0546119,3.33E-06
ISIC_0546506,0.123767137
ISIC_0546632,8.54E-12
ISIC_0546682,2.05E-07
ISIC_0547086,0.404347127
ISIC_0548182,0.51928465
ISIC_0548968,0.003744337
ISIC_0550777,5.23E-06
ISIC_0554395,4.15E-06
ISIC_0554507,4.98E-06
ISIC_0554535,4.11E-07
ISIC_0554819,0.486698804
ISIC_0555540,0.785370949
ISIC_0556297,8.34E-14
ISIC_0556505,0.001611266
ISIC_0556568,1.17E-07
ISIC_0557285,7.82E-10
ISIC_0557595,2.08E-13
ISIC_0557850,1.38E-08
ISIC_0558458,5E-11
ISIC_0558563,5.05E-07
ISIC_0558899,0.005970526
ISIC_0559101,3.08E-05
ISIC_0561202,0.796557252
ISIC_0564203,7.31E-11
ISIC_0565070,1.52E-05
ISIC_0567332,0.000862993
ISIC_0570796,0.660255631
ISIC_0571162,2.35E-06
ISIC_0571336,0.013389257
ISIC_0572486,5.99E-09
ISIC_0574930,1.35E-09
ISIC_0576125,5.53E-06
ISIC_0578316,0.014072416
ISIC_0578354,0.689053311
ISIC_0579350,0.000130851
ISIC_0579367,0.985081469
ISIC_0580265,0.83369271
ISIC_0582447,0.136306116
ISIC_0582531,0.124331729
ISIC_0583833,3.22E-10
ISIC_0584197,0.694519964
ISIC_0585534,0.61917126
ISIC_0586493,1.12E-07
ISIC_0586601,0.000120151
ISIC_0587024,0.041821506
ISIC_0587027,0.013200846
ISIC_0587527,5.84E-06
ISIC_0588157,2.8E-05
ISIC_0588162,0.002342223
ISIC_0588352,0.779917687
ISIC_0589061,6.35E-05
ISIC_0590646,3.53E-09
ISIC_0591142,0.394107821
ISIC_0591685,2.6E-05
ISIC_0592225,0.061467748
ISIC_0592796,7.26E-07
ISIC_0594374,5.12E-07
ISIC_0594932,3.06E-06
ISIC_0595682,0.003232509
ISIC_0596005,4.81E-05
ISIC_0596499,4.7E-10
ISIC_0598190,2.96E-07
ISIC_0598769,3.85E-08
ISIC_0600649,0.326800951
ISIC_0600710,3.51E-09
ISIC_0602170,3.98E-10
ISIC_0602633,0.996368011
ISIC_0603307,8.03E-09
ISIC_0604055,0.000235782
ISIC_0604516,9.6E-05
ISIC_0605259,1.8E-09
ISIC_0606244,0.38842708
ISIC_0607037,0.027351995
ISIC_0607397,9.1E-06
ISIC_0607473,3.68E-08
ISIC_0607693,2.42E-13
ISIC_0608042,6.45E-05
ISIC_0608105,0.000580172
ISIC_0608330,1.91E-08
ISIC_0609220,3.85E-08
ISIC_0609770,3.32E-10
ISIC_0610325,0.1622026
ISIC_0611293,7.02E-10
ISIC_0611390,2.25E-05
ISIC_0611822,3.74E-07
ISIC_0612337,0.004381818
ISIC_0613199,0.004502405
ISIC_0613239,3.8E-08
ISIC_0613293,1.04E-07
ISIC_0613555,0.112631002
ISIC_0613748,3.68E-07
ISIC_0615241,2.36E-07
ISIC_0616900,1.81E-07
ISIC_0619695,0.000206744
ISIC_0620316,0.006107264
ISIC_0620379,0.016015465
ISIC_0620581,2.95E-10
ISIC_0621355,3.21E-09
ISIC_0621919,1.47E-06
ISIC_0622203,1.58E-14
ISIC_0622461,0.010053149
ISIC_0623254,0.002109691
ISIC_0623493,0.001391617
ISIC_0623650,5.71E-09
ISIC_0624194,4.79E-05
ISIC_0627128,0.579953974
ISIC_0627467,0.004019399
ISIC_0631039,0.087646798
ISIC_0633018,0.266036364
ISIC_0633831,0.694146913
ISIC_0634161,0.000162912
ISIC_0634896,4.16E-05
ISIC_0635396,5.16E-10
ISIC_0635721,0.129653178
ISIC_0636920,2.24E-09
ISIC_0637104,0.881022757
ISIC_0637231,8.66E-05
ISIC_0639631,0.000225718
ISIC_0640439,0.063416682
ISIC_0641371,0.464195142
ISIC_0644758,1.05E-10
ISIC_0644873,0.000244399
ISIC_0645560,3.34E-07
ISIC_0646211,0.049966166
ISIC_0646723,0.003871117
ISIC_0647385,0.367481239
ISIC_0649394,0.066245002
ISIC_0650063,0.249365223
ISIC_0650090,0.565887144
ISIC_0653629,2.5E-07
ISIC_0653693,6.34E-05
ISIC_0653761,0.158111719
ISIC_0654120,8.82E-10
ISIC_0655378,3.26E-10
ISIC_0655512,9.1E-06
ISIC_0656308,5.17E-09
ISIC_0660782,0.000743653
ISIC_0660925,0.388965925
ISIC_0662288,0.000342008
ISIC_0663197,1.08E-06
ISIC_0663707,8.71E-12
ISIC_0664454,5.99E-07
ISIC_0664524,0.014641024
ISIC_0665430,1.8E-09
ISIC_0665521,3.58E-10
ISIC_0667449,0.005382657
ISIC_0668855,0.585582635
ISIC_0669360,0.479049966
ISIC_0671119,0.928619853
ISIC_0673217,8.49E-05
ISIC_0673441,7.55E-07
ISIC_0673705,0.001984988
ISIC_0673777,9.58E-05
ISIC_0673970,0.000111588
ISIC_0674308,0.017750593
ISIC_0674636,0.583966862
ISIC_0674769,5.52E-09
ISIC_0675554,2.84E-12
ISIC_0675743,2.1E-11
ISIC_0676272,0.008001355
ISIC_0676443,0.085130092
ISIC_0676863,7.71E-11
ISIC_0677660,3.13E-07
ISIC_0678034,5.49E-09
ISIC_0680997,0.076961202
ISIC_0681019,4.43E-06
ISIC_0681410,0.177042906
ISIC_0681751,0.095627863
ISIC_0682057,4E-06
ISIC_0682495,4.39E-11
ISIC_0682907,3.54E-11
ISIC_0682960,7.27E-09
ISIC_0684256,0.006160159
ISIC_0684654,9.59E-11
ISIC_0684862,0.000388499
ISIC_0685033,0.000190654
ISIC_0685067,1.03E-07
ISIC_0686961,0.668998661
ISIC_0689307,2.03E-11
ISIC_0692073,0.075238464
ISIC_0695000,0.000535609
ISIC_0695255,0.006631203
ISIC_0695851,1.85E-09
ISIC_0697455,0.206891536
ISIC_0698209,0.00028062
ISIC_0700078,1.72E-06
ISIC_0700201,4.52E-09
ISIC_0701187,0.000205705
ISIC_0701649,0.000111857
ISIC_0701776,2.05E-09
ISIC_0703440,1.41E-11
ISIC_0703903,0.042120114
ISIC_0703979,1.93E-16
ISIC_0704243,4.63E-10
ISIC_0704245,1.45E-11
ISIC_0704435,7.64E-12
ISIC_0705764,2.5E-06
ISIC_0705909,5.56E-07
ISIC_0707036,0.006498176
ISIC_0707359,1.21E-08
ISIC_0707819,4.09E-08
ISIC_0708442,3.81E-06
ISIC_0708867,6.33E-09
ISIC_0708878,4.75E-05
ISIC_0710840,2.15E-07
ISIC_0712978,0.26377812
ISIC_0713157,0.000106244
ISIC_0714126,5.09E-11
ISIC_0714540,2.08E-05
ISIC_0715784,1.88E-05
ISIC_0715864,0.000128668
ISIC_0716650,4.34E-11
ISIC_0717635,0.039012012
ISIC_0718698,2.05E-06
ISIC_0719763,1.63E-12
ISIC_0720050,2.23E-11
ISIC_0720319,0.00023546
ISIC_0721575,1.09E-08
ISIC_0721927,7.68E-08
ISIC_0722065,0.000438211
ISIC_0722323,3.69E-06
ISIC_0723369,0.000550124
ISIC_0723819,9.96E-08
ISIC_0724106,6.23E-09
ISIC_0724784,0.000106417
ISIC_0727953,0.000603872
ISIC_0728055,2.77E-07
ISIC_0728474,8.13E-08
ISIC_0728977,4.67E-08
ISIC_0729188,0.066677039
ISIC_0729365,0.100018251
ISIC_0732158,0.271313219
ISIC_0732261,1.66E-06
ISIC_0733408,0.088364613
ISIC_0734038,3.39E-05
ISIC_0734761,4.12E-09
ISIC_0735344,0.180309477
ISIC_0735361,6.65E-05
ISIC_0735507,0.000102001
ISIC_0737285,3E-05
ISIC_0737596,6.21E-07
ISIC_0737951,0.067450035
ISIC_0738067,0.003941159
ISIC_0738616,1.49E-08
ISIC_0739064,1.03E-06
ISIC_0739401,0.148823027
ISIC_0740997,0.038680875
ISIC_0743576,8.73E-10
ISIC_0743739,1.3E-10
ISIC_0743789,0.14204206
ISIC_0746818,0.000142679
ISIC_0747114,0.002384835
ISIC_0748291,4.93E-08
ISIC_0749073,0.015560427
ISIC_0749202,2.23E-06
ISIC_0752872,3.52E-06
ISIC_0753499,4.39E-06
ISIC_0755453,0.01538994
ISIC_0756977,2.93E-05
ISIC_0757171,2.67E-05
ISIC_0758024,0.036934093
ISIC_0758246,1.84E-09
ISIC_0758568,4.01E-05
ISIC_0759383,0.43662459
ISIC_0760154,0.033387185
ISIC_0760260,1.64E-09
ISIC_0762091,6.08E-06
ISIC_0763495,4.29E-07
ISIC_0764739,0.860563071
ISIC_0765355,0.076582709
ISIC_0767812,1.74E-05
ISIC_0769066,4.9E-13
ISIC_0770095,9.67E-10
ISIC_0770234,0.003290614
ISIC_0770508,0.767437635
ISIC_0770817,0.000253312
ISIC_0771788,8.35E-10
ISIC_0772522,1.56E-11
ISIC_0772578,0.247794303
ISIC_0772706,6.26E-07
ISIC_0773190,0.001989254
ISIC_0774444,1.93E-06
ISIC_0775579,0.035588804
ISIC_0775584,0.999228865
ISIC_0776524,1.96E-05
ISIC_0776616,3.53E-07
ISIC_0776803,0.076760801
ISIC_0776824,0.062546962
ISIC_0777077,8.36E-06
ISIC_0778512,1.85E-05
ISIC_0779258,2.44E-09
ISIC_0780165,0.022411358
ISIC_0781571,0.247607366
ISIC_0784160,0.012448265
ISIC_0785830,0.193161922
ISIC_0786267,1.18E-07
ISIC_0786322,0.202061159
ISIC_0788550,0.661392814
ISIC_0792325,4.66E-12
ISIC_0792492,0.674508402
ISIC_0792564,7.26E-12
ISIC_0792986,2.4E-08
ISIC_0794617,0.267208046
ISIC_0795653,0.493382057
ISIC_0796707,7.36E-05
ISIC_0797113,0.000379299
ISIC_0799427,0.156167735
ISIC_0799785,1.02E-05
ISIC_0799979,1.47E-07
ISIC_0800693,2.68E-11
ISIC_0801740,4.82E-05
ISIC_0802693,7.24E-13
ISIC_0803310,5.07E-14
ISIC_0803341,1.19E-11
ISIC_0803636,2.56E-12
ISIC_0804023,0.112288453
ISIC_0805392,2.68E-09
ISIC_0807283,1.49E-05
ISIC_0807404,5.02E-10
ISIC_0808861,0.243875495
ISIC_0809377,1.67E-08
ISIC_0809747,6.41E-09
ISIC_0810336,0.297211891
ISIC_0810894,0.000954872
ISIC_0811323,0.000135383
ISIC_0813138,0.000156319
ISIC_0813352,0.052183902
ISIC_0814613,0.021077669
ISIC_0816087,0.000108201
ISIC_0816173,2.67E-06
ISIC_0817883,2.08E-10
ISIC_0818301,2.06E-05
ISIC_0821277,5.83E-11
ISIC_0821445,4.34E-07
ISIC_0821598,5.33E-12
ISIC_0822581,0.00106372
ISIC_0823047,2.72E-13
ISIC_0823591,2.97E-06
ISIC_0824050,6.25E-12
ISIC_0825029,0.097955142
ISIC_0825725,0.00586343
ISIC_0829859,0.047573674
ISIC_0830589,7.11E-10
ISIC_0834674,0.000638169
ISIC_0835778,0.223505507
ISIC_0836745,1.96E-13
ISIC_0839044,0.199125004
ISIC_0839368,0.188435203
ISIC_0840535,2.4E-11
ISIC_0840661,0.042007603
ISIC_0841028,3.09E-06
ISIC_0842398,0.049988596
ISIC_0842798,0.055459894
ISIC_0843175,7.74E-09
ISIC_0843626,2.89E-11
ISIC_0844546,6.12E-09
ISIC_0844930,1.43E-05
ISIC_0844952,0.01153223
ISIC_0845696,6.34E-08
ISIC_0848406,1.76E-09
ISIC_0848986,4.66E-06
ISIC_0851144,4.44E-09
ISIC_0852759,4.99E-06
ISIC_0853184,2.74E-06
ISIC_0853566,5.51E-07
ISIC_0853893,2.3E-05
ISIC_0854582,0.004014619
ISIC_0855262,4.38E-09
ISIC_0856987,8.16E-07
ISIC_0857436,0.38816473
ISIC_0857443,6.59E-09
ISIC_0857595,2.9E-09
ISIC_0861327,0.000130867
ISIC_0862505,1.43E-10
ISIC_0863212,0.000348162
ISIC_0864741,6.18E-05
ISIC_0865303,1.45E-10
ISIC_0866123,1.17E-09
ISIC_0866838,2.33E-11
ISIC_0867509,0.022694389
ISIC_0867683,0.208111414
ISIC_0868513,5.31E-12
ISIC_0869415,1.89E-06
ISIC_0870455,0.648633664
ISIC_0870529,6.76E-14
ISIC_0871473,8.2E-13
ISIC_0873174,0.640062475
ISIC_0874437,6.21E-09
ISIC_0874522,3.58E-06
ISIC_0874582,4.04E-09
ISIC_0874773,0.005446161
ISIC_0875072,5.31E-10
ISIC_0876617,0.000463126
ISIC_0876689,0.216858853
ISIC_0877438,3.66E-07
ISIC_0877919,0.028384807
ISIC_0878952,1.67E-08
ISIC_0879061,0.301479756
ISIC_0879986,0.01118049
ISIC_0881100,1.68E-09
ISIC_0881645,1.12E-08
ISIC_0881966,2.61E-06
ISIC_0883924,2.3E-07
ISIC_0884023,0.004026888
ISIC_0884538,1.49E-05
ISIC_0885369,1.47E-06
ISIC_0885617,0.806117191
ISIC_0886447,3.67E-07
ISIC_0887532,7.21E-05
ISIC_0887743,2.57E-10
ISIC_0887966,1.67E-06
ISIC_0890305,3.5E-11
ISIC_0891059,0.001314423
ISIC_0891718,1.96E-11
ISIC_0892179,1.13E-05
ISIC_0893984,1.55E-09
